index,bottleid,datetime,station,salinity_rws,station_bottleid,salinity_nioz,dic,alk,pH_spectro_total_25_original,comments,comments1,Unnamed: 11,Unnamed: 12,lat,lon,depth,temperature,nitrite_gvol,nitrate_gvol,ammonia_gvol,phosphate_gvol,silicate_gvol,doc_gvol,pH_rws_total_insitu,chloride_gvol,sulfate_gvol,salinity,doc_vol,nitrate_vol,nitrite_vol,ammonia_vol,din_vol,silicate_vol,phosphate_vol,sulfate_vol,chloride_vol,density_nutrients,doc,nitrate,nitrite,ammonia,din,silicate,phosphate,sulfate,chloride,silicate_unc,phosphate_unc,nitrate_unc,nitrite_unc,ammonia_unc,doc_unc,gid,rgb,datenum,day_of_year
75,2018005617.0,2018-10-17 12:42:00,SCHOUWN10,33.25,SCHOUWN10_2018005617,33.25,2171.8674935968543,2412.35025623229,7.9462,,,,,51.72,3.495277777777778,3.5,16.44,0.0013,0.0048,0.0026,7.5,0.0442,1.3339,9.26,20298.3105,2789.5935,33.25,111.06023013005179,0.3426893474659372,0.09281169827202466,0.18562339654404933,0.6211244422820112,1.5737938401281824,0.24214042842081246,29040.115552779513,572565.6319196649,1.022608532998987,108.60483415324858,0.33511293560297006,0.09075975339247107,0.18151950678494214,0.6073921957803833,1.5389993231454304,0.23678702123743411,28398.076698630757,559906.9570058361,0.23084989847181456,0.05919675530935853,0.10053388068089102,0.02722792601774132,0.02722792601774132,21.720966830649715,1,[[1.  0.5 0. ]],736984.5291666667,290
76,2018005618.0,2018-11-12 18:24:00,SCHOUWN10,32.59,SCHOUWN10_2018005618,32.59,2249.603768107841,2422.778415026736,7.808633333333333,,,,,51.72,3.495277777777778,3.5,11.6,0.0068,0.0738,0.0607,19.9,0.2048,1.1548,8.04,13250.1035,2668.552,32.59,96.14840224468385,5.268848717288786,0.4854765755767444,4.333592373162998,10.087917666028527,7.292148833897098,0.6424792700765557,27780.054132833644,373752.9723707037,1.022108525372221,94.06868239326103,5.154881880444183,0.4749755662197891,4.2398554219913525,9.869712868655323,7.1344173861004805,0.628582243595497,27179.162919824965,365668.579307265,1.0701626079150721,0.15714556089887424,1.5464645641332548,0.14249266986593673,0.6359783132987028,18.813736478652206,1,[[1.  0.5 0. ]],737010.7666666667,316
77,2018005619.0,2018-12-10 21:35:00,SCHOUWN10,32.83,SCHOUWN10_2018005619,32.83,2269.254618240893,2424.6765431125787,7.73306,,,,,51.72,3.495277777777778,3.5,8.52,0.0057,0.1282,0.0794,19.6,0.2017,1.0739,7.82,18532.3867,2633.1931,32.83,89.41268546117597,9.152661321902741,0.40694360011580044,5.668652955999044,15.228257878017587,7.181769627915257,0.6327936529397232,27411.962315219655,522753.2459839499,1.0222903256244391,87.46310438432505,8.953093942576517,0.3980704795061321,5.545051942594191,14.89621636467684,7.025176163658266,0.6189960298736055,26814.263647145228,511354.97703613684,1.0537764245487398,0.15474900746840137,2.685928182772955,0.11942114385183963,0.8317577913891286,17.49262087686501,1,[[1.  0.5 0. ]],737038.8993055555,344
78,2019001606.0,2019-01-29 12:09:00,SCHOUWN10,32.36,SCHOUWN10_2019001606,32.36,2242.569238944958,2382.4500540203185,7.7313,,,,,51.72,3.495277777777778,3.5,5.9,0.0064,0.2751,0.065,18.7,0.3422,1.0054,7.96,18000.0,2500.0,32.36,83.70939003879907,19.64038322664153,0.456919129954583,4.640584913601233,24.737887270197344,12.184440092576107,0.6037368015292257,26025.400791172182,507735.9209060266,1.021934322196564,81.91269068923393,19.218831191055543,0.4471120306170682,4.540981560954599,24.20692478262721,11.922918946871901,0.5907784760879182,25466.80371320998,496838.1136418727,1.7884378420307852,0.14769461902197956,5.765649357316662,0.13413360918512046,0.6811472341431898,16.382538137846787,1,[[1.  0.5 0. ]],737088.50625,29
79,2019003256.0,2019-02-12 13:19:00,SCHOUWN10,31.81,SCHOUWN10_2019003256,31.81,2267.322769021554,2389.154991901069,7.694933333333334,,,,,51.72,3.495277777777778,3.5,5.23,0.0073,0.4004,0.0864,28.0,0.4407,1.1833,7.9,17000.0,2600.0,31.81,98.5213061795414,28.586003067783594,0.5211733826044461,6.16840825438687,35.27558470477491,15.691650347160405,0.9039909327710332,27066.416822819072,479528.3697445807,1.0215178363253767,96.4459970018185,27.98385113921623,0.5101950882024937,6.038473372698009,34.53251960011673,15.361112443818607,0.8849487504035038,26496.274328584313,469427.3097272087,2.304166866572791,0.22123718760087596,8.39515534176487,0.1530585264607481,0.9057710059047013,19.2891994003637,1,[[1.  0.5 0. ]],737102.5548611111,43
80,2019005562.0,2019-04-18 07:59:00,SCHOUWN10,33.02,SCHOUWN10_2019005562R,33.02,2008.7220786006994,2376.487412944615,8.156,Particles in sample,,,,51.72,3.495277777777778,3.5,9.44,0.0013,0.0082,0.0047,7.7,0.1037,1.4867,8.32,20000.0,2600.0,33.02,123.78232561237571,0.5854276352543095,0.09281169827202466,0.3355499860603969,1.013789319586731,3.6923624710699663,0.24859750651203413,27066.416822819072,564151.0232289184,1.0224342675777878,121.06629202249252,0.5725821735623406,0.09077522263793204,0.32818734338329275,0.9915447395835653,3.611344599998012,0.24314277640652396,26472.52511101877,551772.4132676307,0.5417016899997018,0.06078569410163099,0.17177465206870218,0.02723256679137961,0.04922810150749391,24.213258404498504,1,[[1.  0.5 0. ]],737167.3326388889,108
81,2019006212.0,2019-05-16 12:09:00,SCHOUWN10,32.78,SCHOUWN10_2019006212,32.78,1987.4928413193925,2390.745429669201,8.2248,,,,,51.72,3.495277777777778,3.5,12.0,0.0007,0.1612,0.0049,2.2,0.1299,1.6984,8.4,19000.0,2500.0,32.78,141.40842256007193,11.50865058573106,0.049975529838782506,0.34982870887147755,11.90845482444132,4.62524479259391,0.07102785900343833,26025.400791172182,535943.4720674725,1.0222524486270133,138.33023608796194,11.258129634405202,0.048887659702752106,0.34221361791926475,11.64923091202722,4.524562204576838,0.06948172058559098,25458.87840731209,524277.02451316983,0.6786843306865257,0.017370430146397744,3.3774388903215606,0.014666297910825632,0.05133204268788971,27.66604721759239,1,[[1.  0.5 0. ]],737195.50625,136
82,2019007099.0,2019-06-14 06:03:00,SCHOUWN10,32.57,SCHOUWN10_2019007099,32.57,2205.8959809194903,2426.718329062499,7.91015,Particles in sample,,,,51.72,3.495277777777778,3.5,15.61,0.0031,0.0274,0.0247,6.8,0.0166,1.5022,8.06,16000.0,2600.0,32.57,125.07285231378948,1.9561850251180584,0.22132020357175114,1.7634222671684685,3.940927495858278,0.5910628449350187,0.2195406551015366,27066.416822819072,451320.81858313474,1.022093376414218,122.3693012790858,1.913900500931616,0.21653618806160618,1.7253044661682813,3.8557411551615033,0.5782865426724789,0.21479510597333587,26481.354294433877,441565.15343685244,0.08674298140087183,0.05369877649333397,0.5741701502794847,0.06496085641848186,0.25879566992524217,24.47386025581716,1,[[1.  0.5 0. ]],737224.2520833333,165
83,2019007701.0,2019-07-15 18:05:00,SCHOUWN10,33.0,SCHOUWN10_2019007701,33.1,2143.767053649473,2406.7617465569633,7.989199999999999,Salinity measured with NIOZ Conductivity Probe,,,,51.72,3.495277777777778,3.5,18.54,0.0021,0.0002,0.0032,-2.1,0.0134,1.4131,8.15,19000.0,2500.0,33.0,117.65440527534011,0.014278722811080719,0.14992658951634755,0.2284595649772915,0.3926648773047198,0.47712301940537655,-0.0677993199578275,26025.400791172182,535943.4720674725,1.0224191150940447,115.07453600817895,0.013965625838056956,0.14663907129959802,0.2234500134089113,0.38405471054656626,0.4666608950884976,0.0,25454.728307557416,524191.5611272341,0.06999913426327464,0.0,0.004189687751417087,0.043991721389879404,0.03351750201133669,23.014907201635793,1,[[1.  0.5 0. ]],737255.7534722222,196
84,2019008284.0,2019-08-15 17:22:00,SCHOUWN10,32.8,SCHOUWN10_2019008284,32.8,2184.48004120417,2408.902600482879,7.8831999999999995,Particles in sample bottle,,,,51.72,3.495277777777778,3.5,19.24,0.0038,0.0234,0.0249,6.2,0.0899,,8.13,19000.0,2500.0,32.8,,1.670610568896444,0.27129573341053365,1.7777009899795493,3.7196072922865273,3.200996973473384,0.20016942082787162,26025.400791172182,535943.4720674725,1.0222675993029706,,1.6342204037724992,0.2653862194160469,1.7389781219630438,3.63858474515159,3.1312710836731714,0.19580921958629657,25458.50109004482,524269.2543839828,0.4696906625509757,0.04895230489657414,0.4902661211317497,0.07961586582481407,0.26084671829445655,,1,[[1.  0.5 0. ]],737286.723611111,227
85,2019009092.0,2019-09-11 19:11:00,SCHOUWN10,,SCHOUWN10_2019009092,34.23,2108.8340984203655,2360.777365803267,7.965933333333333,Particles in sample bottle,Salinity measured with NIOZ Conductivity Probe,,,51.72,3.495277777777778,3.5,,,,,,,,,20000.0,2500.0,34.23,,,,,,,,26025.400791172182,564151.0232289184,1.0233513017829248,,,,,,,,25431.541197856157,551277.965099601,,,,,,,1,[[1.  0.5 0. ]],737313.7993055555,254
88,2018005620.0,2018-01-23 15:17:00,GOERE2,30.02,GOERE2_2018005620,30.0,2267.042115397344,2386.8220033934763,7.70910627653211,,,,,51.846944444444446,3.9166666666666665,3.5,5.84,0.0042,0.6428,0.0546,26.3,0.7249,1.2855,8.33,16706.2109,2401.2803,30.02,107.03045643015336,45.89181511481343,0.2998531790326951,3.898091327425036,50.08975962127116,25.81093110201175,0.849105768995649,24997.71288777847,471241.2986756555,1.0201631969564762,104.91503393718257,44.984778172478364,0.2939266775426402,3.821046808054322,49.09975165807532,25.300786363412538,0.8323234669990501,24503.641145216654,461927.36621115374,3.7951179545118805,0.20808086674976253,13.495433451743509,0.08817800326279206,0.5731570212081483,20.983006787436516,2,[[0.999 0.111 0.111]],736717.6368055556,23
89,2018005621.0,2018-02-13 11:59:00,GOERE2,30.98,GOERE2_2018005621,31.0,2245.8286668491837,2373.9684863589796,7.729437015316786,,,,,51.846944444444446,3.9166666666666665,3.5,5.4,0.0069,0.5739,0.0524,27.6,0.5559,1.3737,8.05,17678.4746,2450.0894,30.98,114.37396966013353,40.97279510639612,0.49261593698228473,3.7410253765031483,45.20643641988155,19.79348406622752,0.8910767765885899,25505.82344368103,498666.4767358223,1.0208895506943676,112.03363731398856,40.134405409995715,0.48253597722420355,3.6644761168910533,44.28141750411096,19.388467687581674,0.8728434687009144,24983.920568422905,488462.71018902055,2.908270153137251,0.2182108671752286,12.040321622998714,0.14476079316726106,0.549671417533658,22.406727462797715,2,[[0.999 0.111 0.111]],736738.4993055556,44
90,2018005622.0,2018-03-15 11:06:00,GOERE2,31.53,GOERE2_2018005622,31.5,2208.3851688343602,2414.5633776828768,7.904603443723128,,,,,51.846944444444446,3.9166666666666665,3.5,4.33,0.0054,0.3282,0.0193,2.3,0.1048,1.1726,6.97,17849.8027,2383.7292,31.53,97.63042645662999,23.431384132983457,0.3855255158991794,1.3778967512692892,25.194806400151926,3.731529286095781,0.07425639804904914,24815.003123048096,503499.2228819655,1.021305853892159,95.59372061225736,22.94257302421925,0.37748291995973177,1.349151917633856,24.66920786181284,3.6536844196819787,0.07270730679361205,24297.327806825968,492995.53210543975,0.5480526629522968,0.018176826698403013,6.8827719072657745,0.11324487598791952,0.2023727876450784,19.11874412245147,2,[[0.999 0.111 0.111]],736768.4625,74
91,2018005623.0,2018-04-18 18:28:00,GOERE2,31.12,GOERE2_2018005623,31.1,2148.8828826938957,2458.334128540984,8.094688713876904,,,,,51.846944444444446,3.9166666666666665,3.5,8.51,0.0038,0.2421,0.0119,4.6,0.0164,2.0252,8.59,18602.2031,2501.2551,31.12,168.61772101310507,17.28439396281321,0.27129573341053365,0.8495840072593027,18.405273703483044,0.5839416058394161,0.14851279609809828,26038.46658338538,524722.5956588578,1.0209955074153416,165.15030652775565,16.928961819399962,0.26571687283651324,0.8321133649353968,18.02679205717187,0.5719335703226246,0.1454588144800555,25503.017784379845,513932.32570356486,0.08579003554839369,0.03636470362001387,5.078688545819989,0.07971506185095396,0.12481700474030952,33.03006130555113,2,[[0.999 0.111 0.111]],736802.7694444444,108
92,2018005624.0,2018-05-16 13:27:00,GOERE2,30.2,GOERE2_2018005624,30.2,2190.8732687197526,2456.845804109219,8.019372833520574,,pH recalculated at 25oC  (TAlk as input variable),,,51.846944444444446,3.9166666666666665,3.5,12.48,0.0036,0.1207,0.0222,7.8,0.0995,1.8435,8.26,17425.4023,2487.876,30.2,153.4894176810484,8.617209216487213,0.2570170105994529,1.5849382320299596,10.459164459116625,3.5428164500623107,0.25182604555764493,25899.188007495315,491527.92688602745,1.0202993610121383,150.43566971245252,8.445765572114963,0.25190352990566584,1.5534051010849395,10.251074203105567,3.472330362480902,0.2468158416837909,25383.910837504875,481748.7353892206,0.5208495543721353,0.06170396042094772,2.533729671634489,0.07557105897169974,0.2330107651627409,30.087133942490507,2,[[0.999 0.111 0.111]],736830.5604166667,136
93,2018005625.0,2018-06-11 13:37:00,GOERE2,30.02,GOERE2_2018005625,30.0,2199.7258286638216,2460.8955535204827,8.009604630946004,,pH recalculated at 25oC  (TAlk as input variable),,,51.846944444444446,3.9166666666666665,3.5,15.51,0.0052,0.0477,0.0453,7.5,0.1101,1.9799,8.03,14657.8525,1704.5356,30.02,164.84605265348944,3.4054753904427515,0.37124679308809866,3.234130716709782,7.010852900240632,3.9202421221292507,0.24214042842081246,17744.48886112846,413462.12431067805,1.0201631969564762,161.58792352565368,3.338167266377128,0.3639092198146973,3.1702091649241897,6.872285651116015,3.842759799436778,0.23735460085524243,17393.774754928258,405290.1786147436,0.5764139699155167,0.05933865021381061,1.0014501799131383,0.1091727659444092,0.47553137473862844,32.317584705130734,2,[[0.999 0.111 0.111]],736856.567361111,162
94,2018005626.0,2018-07-19 08:41:00,GOERE2,29.75,GOERE2_2018005626,29.8,2218.7692960326235,2447.1436878793634,7.96165717292304,,pH recalculated at 25oC  (TAlk as input variable),,,51.846944444444446,3.9166666666666665,3.5,20.21,0.0069,0.0146,0.0789,18.4,0.2209,1.7771,8.16,16937.0801,2337.626,29.75,147.96096781176627,1.0423467652088922,0.49261593698228473,5.632956148971342,7.1679188511625185,7.86540858109311,0.5940511843923931,24335.061419945865,477753.55344625755,1.019958974233552,145.06560709753205,1.0219496975279458,0.4829762269138922,5.522728159928419,7.027654084370257,7.711495050086275,0.5824265479293349,23858.862988320136,468404.6765756097,1.1567242575129413,0.14560663698233373,0.3065849092583837,0.14489286807416765,0.8284092239892628,29.01312141950641,2,[[0.999 0.111 0.111]],736894.3618055555,200
95,2018005627.0,2018-08-16 17:29:00,GOERE2,30.58,No Sample,,,,,,,,,51.846944444444446,3.9166666666666665,3.5,20.11,0.006,0.0147,0.0551,22.5,0.2075,1.6562,8.12,17246.6855,2523.2598,30.58,137.894859540739,1.0494861266144326,0.4283616843324215,3.9337881344527377,5.411635945399592,7.388285561687733,0.7264212852624373,26267.539038101186,486486.7636066176,1.02058685966105,135.1133009752209,1.0283163227899883,0.41972094807754623,3.8544373731787998,5.302474644046335,7.239252094761908,0.7117682129512144,25737.6810111243,476673.5520856952,1.0858878142142863,0.1779420532378036,0.3084948968369965,0.12591628442326386,0.57816560597682,27.022660195044182,2,[[0.999 0.111 0.111]],736922.7284722222,228
96,2018005628.0,2018-09-12 15:11:00,GOERE2,31.02,GOERE2_2018005628,31.1,2242.3256652988607,2437.302310746103,7.8747,Salinity measured with NIOZ Conductivity Probe,,,,51.846944444444446,3.9166666666666665,3.5,18.24,0.0089,0.0265,0.0855,23.6,0.2777,0.7863,8.76,14468.6748,1678.828,31.02,65.46717066591178,1.891930772468195,0.6354031650930919,6.104154001737006,8.631487939298292,9.887840484244258,0.7619352147641566,17476.868623776805,408125.8846593234,1.0209198232542933,64.12567292231434,1.8531629314802207,0.6223830222707156,5.9790728543984475,8.454618808149384,9.685227242160591,0.7463222844820516,17118.747452730793,399762.9151311585,1.4527840863240886,0.1865805711205129,0.5559488794440662,0.18671490668121468,0.8968609281597671,12.825134584462868,2,[[0.999 0.111 0.111]],736949.6326388889,255
97,2018005629.0,2018-10-17 14:20:00,GOERE2,30.98,GOERE2_2018005629,30.98,2204.597381738016,2430.5621066368144,7.9479500000000005,,,,,51.846944444444446,3.9166666666666665,3.5,16.77,0.0032,0.0165,0.028,9.3,0.1078,0.7347,9.27,19640.2441,2645.1147,30.98,61.17096564701181,1.1779946319141592,0.2284595649772915,1.9990211935513005,3.405475390442751,3.8383478725298206,0.30025413124180744,27536.06808244847,554003.1902740365,1.0208895506943676,59.91927883423413,1.1538903803187477,0.2237848010315147,1.9581170090257536,3.335792190376016,3.759807189640772,0.2941102992361777,26972.622125204,542667.1180023599,0.5639710784461157,0.07352757480904443,0.3461671140956243,0.06713544030945441,0.293717551353863,11.983855766846826,2,[[0.999 0.111 0.111]],736984.5972222222,290
